v8-version,5,8,283,38,0
code-creation,Stub,16,0x1efae684f980,407,"BinaryOpICStub(ADD:Number*Smi->Number)"
code-creation,Stub,16,0x1efae684fb20,216,"BinaryOpICStub(ADD:Smi*Int32->Int32)"
code-creation,Stub,16,0x1efae684fc00,379,"BinaryOpICStub(ADD:Smi*Int32->Number)"
code-creation,Stub,16,0x1efae684fd80,391,"BinaryOpICStub(ADD:Smi*Number->Number)"
code-creation,Stub,16,0x1efae684ff20,216,"BinaryOpICStub(ADD:Smi*Smi->Int32)"
code-creation,Stub,16,0x1efae6850000,216,"BinaryOpICStub(ADD:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae68500e0,196,"BinaryOpICStub(BIT_AND:Int32*Int32->Int32)"
code-creation,Stub,16,0x1efae68501c0,196,"BinaryOpICStub(BIT_AND:Int32*Int32->Smi)"
code-creation,Stub,16,0x1efae68502a0,196,"BinaryOpICStub(BIT_AND:Int32*Smi->Int32)"
code-creation,Stub,16,0x1efae6850380,196,"BinaryOpICStub(BIT_AND:Int32*Smi->Smi)"
code-creation,Stub,16,0x1efae6850460,268,"BinaryOpICStub(BIT_AND:Number*Int32->Int32)"
code-creation,Stub,16,0x1efae6850580,268,"BinaryOpICStub(BIT_AND:Number*Smi->Smi)"
code-creation,Stub,16,0x1efae68506a0,196,"BinaryOpICStub(BIT_AND:Smi*Int32->Int32)"
code-creation,Stub,16,0x1efae6850780,196,"BinaryOpICStub(BIT_AND:Smi*Int32->Smi)"
code-creation,Stub,16,0x1efae6850860,268,"BinaryOpICStub(BIT_AND:Smi*Number->Smi)"
code-creation,Stub,16,0x1efae6850980,196,"BinaryOpICStub(BIT_AND:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae6850a60,196,"BinaryOpICStub(BIT_OR:Int32*Int32->Int32)"
code-creation,Stub,16,0x1efae6850b40,196,"BinaryOpICStub(BIT_OR:Int32*Int32->Smi)"
code-creation,Stub,16,0x1efae6850c20,196,"BinaryOpICStub(BIT_OR:Int32*Smi->Int32)"
code-creation,Stub,16,0x1efae6850d00,196,"BinaryOpICStub(BIT_OR:Int32*Smi->Smi)"
code-creation,Stub,16,0x1efae6850de0,268,"BinaryOpICStub(BIT_OR:Number*Smi->Int32)"
code-creation,Stub,16,0x1efae6850f00,268,"BinaryOpICStub(BIT_OR:Number*Smi->Smi)"
code-creation,Stub,16,0x1efae6851020,196,"BinaryOpICStub(BIT_OR:Smi*Int32->Int32)"
code-creation,Stub,16,0x1efae6851100,196,"BinaryOpICStub(BIT_OR:Smi*Int32->Smi)"
code-creation,Stub,16,0x1efae68511e0,196,"BinaryOpICStub(BIT_OR:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae68512c0,196,"BinaryOpICStub(BIT_XOR:Int32*Int32->Int32)"
code-creation,Stub,16,0x1efae68513a0,196,"BinaryOpICStub(BIT_XOR:Int32*Int32->Smi)"
code-creation,Stub,16,0x1efae6851480,268,"BinaryOpICStub(BIT_XOR:Int32*Number->Smi)"
code-creation,Stub,16,0x1efae68515a0,196,"BinaryOpICStub(BIT_XOR:Int32*Smi->Int32)"
code-creation,Stub,16,0x1efae6851680,268,"BinaryOpICStub(BIT_XOR:Number*Int32->Int32)"
code-creation,Stub,16,0x1efae68517a0,268,"BinaryOpICStub(BIT_XOR:Number*Smi->Int32)"
code-creation,Stub,16,0x1efae68518c0,268,"BinaryOpICStub(BIT_XOR:Number*Smi->Smi)"
code-creation,Stub,16,0x1efae68519e0,196,"BinaryOpICStub(BIT_XOR:Smi*Int32->Int32)"
code-creation,Stub,16,0x1efae6851ac0,196,"BinaryOpICStub(BIT_XOR:Smi*Int32->Smi)"
code-creation,Stub,16,0x1efae6851ba0,196,"BinaryOpICStub(BIT_XOR:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae6851c80,276,"BinaryOpICStub(DIV:Int32*Int32->Int32)"
code-creation,Stub,16,0x1efae6851da0,383,"BinaryOpICStub(DIV:Int32*Int32->Number)"
code-creation,Stub,16,0x1efae6851f20,411,"BinaryOpICStub(DIV:Int32*Number->Number)"
code-creation,Stub,16,0x1efae68520c0,276,"BinaryOpICStub(DIV:Int32*Smi->Int32)"
code-creation,Stub,16,0x1efae68521e0,383,"BinaryOpICStub(DIV:Int32*Smi->Number)"
code-creation,Stub,16,0x1efae6852360,411,"BinaryOpICStub(DIV:Number*Int32->Number)"
code-creation,Stub,16,0x1efae6852500,439,"BinaryOpICStub(DIV:Number*Number->Number)"
code-creation,Stub,16,0x1efae68526c0,411,"BinaryOpICStub(DIV:Number*Smi->Number)"
code-creation,Stub,16,0x1efae6852860,276,"BinaryOpICStub(DIV:Smi*Int32->Int32)"
code-creation,Stub,16,0x1efae6852980,383,"BinaryOpICStub(DIV:Smi*Int32->Number)"
code-creation,Stub,16,0x1efae6852b00,411,"BinaryOpICStub(DIV:Smi*Number->Number)"
code-creation,Stub,16,0x1efae6852ca0,383,"BinaryOpICStub(DIV:Smi*Smi->Number)"
code-creation,Stub,16,0x1efae6852e20,276,"BinaryOpICStub(DIV:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae6852f40,407,"BinaryOpICStub(MOD:Number*Smi->Number)"
code-creation,Stub,16,0x1efae68530e0,272,"BinaryOpICStub(MOD:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae6853200,240,"BinaryOpICStub(MUL:Int32*Int32->Int32)"
code-creation,Stub,16,0x1efae6853300,379,"BinaryOpICStub(MUL:Int32*Int32->Number)"
code-creation,Stub,16,0x1efae6853480,407,"BinaryOpICStub(MUL:Int32*Number->Number)"
code-creation,Stub,16,0x1efae6853620,240,"BinaryOpICStub(MUL:Int32*Smi->Int32)"
code-creation,Stub,16,0x1efae6853720,379,"BinaryOpICStub(MUL:Int32*Smi->Number)"
code-creation,Stub,16,0x1efae68538a0,407,"BinaryOpICStub(MUL:Number*Int32->Number)"
code-creation,Stub,16,0x1efae6853a40,435,"BinaryOpICStub(MUL:Number*Number->Number)"
code-creation,Stub,16,0x1efae6853c00,407,"BinaryOpICStub(MUL:Number*Smi->Number)"
code-creation,Stub,16,0x1efae6853da0,240,"BinaryOpICStub(MUL:Smi*Int32->Int32)"
code-creation,Stub,16,0x1efae6853ea0,379,"BinaryOpICStub(MUL:Smi*Int32->Number)"
code-creation,Stub,16,0x1efae6854020,407,"BinaryOpICStub(MUL:Smi*Number->Number)"
code-creation,Stub,16,0x1efae68541c0,240,"BinaryOpICStub(MUL:Smi*Smi->Int32)"
code-creation,Stub,16,0x1efae68542c0,379,"BinaryOpICStub(MUL:Smi*Smi->Number)"
code-creation,Stub,16,0x1efae6854440,240,"BinaryOpICStub(MUL:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae6854540,208,"BinaryOpICStub(SAR:Int32*Smi->Int32)"
code-creation,Stub,16,0x1efae6854620,208,"BinaryOpICStub(SAR:Int32*Smi->Smi)"
code-creation,Stub,16,0x1efae6854700,280,"BinaryOpICStub(SAR:Number*Smi->Smi)"
code-creation,Stub,16,0x1efae6854820,208,"BinaryOpICStub(SAR:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae6854900,208,"BinaryOpICStub(SHL:Int32*Smi->Int32)"
code-creation,Stub,16,0x1efae68549e0,208,"BinaryOpICStub(SHL:Int32*Smi->Smi)"
code-creation,Stub,16,0x1efae6854ac0,280,"BinaryOpICStub(SHL:Number*Smi->Smi)"
code-creation,Stub,16,0x1efae6854be0,208,"BinaryOpICStub(SHL:Smi*Smi->Int32)"
code-creation,Stub,16,0x1efae6854cc0,208,"BinaryOpICStub(SHL:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae6854da0,232,"BinaryOpICStub(SHR:Int32*Smi->Smi)"
code-creation,Stub,16,0x1efae6854ea0,304,"BinaryOpICStub(SHR:Number*Smi->Int32)"
code-creation,Stub,16,0x1efae6854fe0,304,"BinaryOpICStub(SHR:Number*Smi->Smi)"
code-creation,Stub,16,0x1efae6855120,232,"BinaryOpICStub(SHR:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae6855220,216,"BinaryOpICStub(SUB:Int32*Int32->Int32)"
code-creation,Stub,16,0x1efae6855300,407,"BinaryOpICStub(SUB:Int32*Number->Number)"
code-creation,Stub,16,0x1efae68554a0,216,"BinaryOpICStub(SUB:Int32*Smi->Int32)"
code-creation,Stub,16,0x1efae6855580,407,"BinaryOpICStub(SUB:Number*Int32->Number)"
code-creation,Stub,16,0x1efae6855720,435,"BinaryOpICStub(SUB:Number*Number->Number)"
code-creation,Stub,16,0x1efae68558e0,407,"BinaryOpICStub(SUB:Number*Smi->Number)"
code-creation,Stub,16,0x1efae6855a80,216,"BinaryOpICStub(SUB:Smi*Int32->Int32)"
code-creation,Stub,16,0x1efae6855b60,407,"BinaryOpICStub(SUB:Smi*Number->Number)"
code-creation,Stub,16,0x1efae6855d00,216,"BinaryOpICStub(SUB:Smi*Smi->Smi)"
code-creation,Stub,16,0x1efae6855de0,272,"BinaryOpICStub(MOD:Smi*2->Smi)"
code-creation,Stub,16,0x1efae6855f00,272,"BinaryOpICStub(MOD:Smi*4->Smi)"
code-creation,Stub,16,0x1efae6856020,272,"BinaryOpICStub(MOD:Smi*8->Smi)"
code-creation,Stub,16,0x1efae6856140,272,"BinaryOpICStub(MOD:Smi*16->Smi)"
code-creation,Stub,16,0x1efae6856260,272,"BinaryOpICStub(MOD:Smi*32->Smi)"
code-creation,Stub,16,0x1efae6856380,280,"BinaryOpICStub(MOD:Smi*2048->Smi)"
code-creation,Stub,3,0x1efae68564a0,2266,"RecordWriteStub"
code-creation,Stub,4,0x1efae6856d80,308,"StoreFastElementStub"
code-creation,Stub,4,0x1efae6856ec0,748,"StoreFastElementStub"
code-creation,Stub,4,0x1efae68571c0,256,"StoreFastElementStub"
code-creation,Stub,4,0x1efae68572c0,688,"StoreFastElementStub"
code-creation,Stub,4,0x1efae6857580,256,"StoreFastElementStub"
code-creation,Stub,4,0x1efae6857680,688,"StoreFastElementStub"
code-creation,Stub,4,0x1efae6857940,308,"StoreFastElementStub"
code-creation,Stub,4,0x1efae6857a80,760,"StoreFastElementStub"
code-creation,Stub,4,0x1efae6857d80,308,"StoreFastElementStub"
code-creation,Stub,4,0x1efae6857ec0,760,"StoreFastElementStub"
code-creation,Stub,4,0x1efae68581c0,296,"StoreFastElementStub"
code-creation,Stub,4,0x1efae6858300,780,"StoreFastElementStub"
code-creation,Stub,4,0x1efae6858620,296,"StoreFastElementStub"
code-creation,Stub,4,0x1efae6858760,780,"StoreFastElementStub"
code-creation,Stub,3,0x1efae6858a80,342,"JSEntryStub"
code-creation,Stub,3,0x1efae6858be0,342,"JSConstructEntryStub"
code-creation,BytecodeHandler,2,0x1efae6858d40,128,"Wide"
code-creation,BytecodeHandler,2,0x1efae6858dc0,128,"ExtraWide"
code-creation,BytecodeHandler,2,0x1efae6858e40,164,"LdaZero"
code-creation,BytecodeHandler,2,0x1efae6858f00,168,"LdaSmi"
code-creation,BytecodeHandler,2,0x1efae6858fc0,172,"LdaUndefined"
code-creation,BytecodeHandler,2,0x1efae6859080,172,"LdaNull"
code-creation,BytecodeHandler,2,0x1efae6859140,172,"LdaTheHole"
code-creation,BytecodeHandler,2,0x1efae6859200,124,"LdaTrue"
code-creation,BytecodeHandler,2,0x1efae6859280,124,"LdaFalse"
code-creation,BytecodeHandler,2,0x1efae6859300,172,"LdaConstant"
code-creation,BytecodeHandler,2,0x1efae68593c0,1296,"LdaGlobal"
code-creation,BytecodeHandler,2,0x1efae68598e0,1184,"LdaGlobalInsideTypeof"
code-creation,BytecodeHandler,2,0x1efae6859d80,275,"StaGlobalSloppy"
code-creation,BytecodeHandler,2,0x1efae6859ea0,275,"StaGlobalStrict"
code-creation,BytecodeHandler,2,0x1efae6859fc0,140,"PushContext"
code-creation,BytecodeHandler,2,0x1efae685a060,136,"PopContext"
code-creation,BytecodeHandler,2,0x1efae685a100,224,"LdaContextSlot"
code-creation,BytecodeHandler,2,0x1efae685a1e0,184,"LdaImmutableContextSlot"
code-creation,BytecodeHandler,2,0x1efae685a2a0,176,"LdaCurrentContextSlot"
code-creation,BytecodeHandler,2,0x1efae685a360,140,"LdaImmutableCurrentContextSlot"
code-creation,Stub,3,0x1efae685a400,1412,"RecordWriteStub"
code-creation,BytecodeHandler,2,0x1efae685a9a0,244,"StaContextSlot"
code-creation,Stub,3,0x1efae685aaa0,1412,"RecordWriteStub"
code-creation,BytecodeHandler,2,0x1efae685b040,196,"StaCurrentContextSlot"
code-creation,BytecodeHandler,2,0x1efae685b120,239,"LdaLookupSlot"
code-creation,BytecodeHandler,2,0x1efae685b220,339,"LdaLookupContextSlot"
code-creation,BytecodeHandler,2,0x1efae685b380,1368,"LdaLookupGlobalSlot"
code-creation,BytecodeHandler,2,0x1efae685b8e0,239,"LdaLookupSlotInsideTypeof"
code-creation,BytecodeHandler,2,0x1efae685b9e0,339,"LdaLookupContextSlotInsideTypeof"
code-creation,BytecodeHandler,2,0x1efae685bb40,1348,"LdaLookupGlobalSlotInsideTypeof"
code-creation,BytecodeHandler,2,0x1efae685c0a0,239,"StaLookupSlotSloppy"
code-creation,BytecodeHandler,2,0x1efae685c1a0,239,"StaLookupSlotStrict"
code-creation,BytecodeHandler,2,0x1efae685c2a0,132,"Ldar"
code-creation,BytecodeHandler,2,0x1efae685c340,132,"Star"
code-creation,BytecodeHandler,2,0x1efae685c3e0,144,"Mov"
code-creation,BytecodeHandler,2,0x1efae685c480,291,"LdaNamedProperty"
code-creation,BytecodeHandler,2,0x1efae685c5c0,295,"LdaKeyedProperty"
code-creation,BytecodeHandler,2,0x1efae685c700,224,"LdaModuleVariable"
code-creation,BytecodeHandler,2,0x1efae685c7e0,379,"StaModuleVariable"
code-creation,BytecodeHandler,2,0x1efae685c960,279,"StaNamedPropertySloppy"
code-creation,BytecodeHandler,2,0x1efae685ca80,279,"StaNamedPropertyStrict"
code-creation,BytecodeHandler,2,0x1efae685cba0,279,"StaNamedOwnProperty"
code-creation,BytecodeHandler,2,0x1efae685ccc0,271,"StaKeyedPropertySloppy"
code-creation,BytecodeHandler,2,0x1efae685cde0,271,"StaKeyedPropertyStrict"
code-creation,BytecodeHandler,2,0x1efae685cf00,299,"StaDataPropertyInLiteral"
code-creation,BytecodeHandler,2,0x1efae685d040,996,"Add"
code-creation,BytecodeHandler,2,0x1efae685d440,756,"Sub"
code-creation,BytecodeHandler,2,0x1efae685d740,1164,"Mul"
code-creation,BytecodeHandler,2,0x1efae685dbe0,928,"Div"
code-creation,BytecodeHandler,2,0x1efae685df80,1100,"Mod"
code-creation,BytecodeHandler,2,0x1efae685e3e0,840,"BitwiseOr"
code-creation,BytecodeHandler,2,0x1efae685e740,840,"BitwiseXor"
code-creation,BytecodeHandler,2,0x1efae685eaa0,840,"BitwiseAnd"
code-creation,BytecodeHandler,2,0x1efae685ee00,856,"ShiftLeft"
code-creation,BytecodeHandler,2,0x1efae685f160,856,"ShiftRight"
code-creation,BytecodeHandler,2,0x1efae685f4c0,1088,"ShiftRightLogical"
code-creation,Stub,3,0x1efae685f900,737,"AddWithFeedbackStub"
code-creation,BytecodeHandler,2,0x1efae685fc00,367,"AddSmi"
code-creation,Stub,3,0x1efae685fd80,598,"SubtractWithFeedbackStub"
code-creation,BytecodeHandler,2,0x1efae685ffe0,367,"SubSmi"
code-creation,BytecodeHandler,2,0x1efae6860160,524,"BitwiseOrSmi"
code-creation,BytecodeHandler,2,0x1efae6860380,524,"BitwiseAndSmi"
code-creation,BytecodeHandler,2,0x1efae68605a0,528,"ShiftLeftSmi"
code-creation,BytecodeHandler,2,0x1efae68607c0,528,"ShiftRightSmi"
code-creation,BytecodeHandler,2,0x1efae68609e0,692,"Inc"
code-creation,BytecodeHandler,2,0x1efae6860ca0,696,"Dec"
code-creation,BytecodeHandler,2,0x1efae6860f60,276,"ToBooleanLogicalNot"
code-creation,BytecodeHandler,2,0x1efae6861080,144,"LogicalNot"
code-creation,BytecodeHandler,2,0x1efae6861120,360,"TypeOf"
code-creation,BytecodeHandler,2,0x1efae68612a0,235,"DeletePropertyStrict"
code-creation,BytecodeHandler,2,0x1efae68613a0,235,"DeletePropertySloppy"
code-creation,BytecodeHandler,2,0x1efae68614a0,223,"GetSuperConstructor"
code-creation,Stub,3,0x1efae6861580,980,"RecordWriteStub"
code-creation,Stub,3,0x1efae6861960,2254,"RecordWriteStub"
code-creation,BytecodeHandler,2,0x1efae6862240,1452,"Call"
code-creation,BytecodeHandler,2,0x1efae6862800,1452,"CallProperty"
code-creation,BytecodeHandler,2,0x1efae6862dc0,223,"CallWithSpread"
code-creation,BytecodeHandler,2,0x1efae6862ea0,1412,"TailCall"
code-creation,Stub,3,0x1efae6863440,365,"CEntryStub"
code-creation,BytecodeHandler,2,0x1efae68635c0,235,"CallRuntime"
code-creation,Stub,3,0x1efae68636c0,365,"CEntryStub"
code-creation,BytecodeHandler,2,0x1efae6863840,267,"CallRuntimeForPair"
code-creation,BytecodeHandler,2,0x1efae6863960,231,"CallJSRuntime"
code-creation,BytecodeHandler,2,0x1efae6863a60,1452,"InvokeIntrinsic"
code-creation,BytecodeHandler,2,0x1efae6864020,1444,"Construct"
code-creation,BytecodeHandler,2,0x1efae68645e0,267,"ConstructWithSpread"
code-creation,BytecodeHandler,2,0x1efae6864700,2424,"TestEqual"
code-creation,BytecodeHandler,2,0x1efae6865080,2376,"TestNotEqual"
code-creation,BytecodeHandler,2,0x1efae68659e0,843,"TestEqualStrict"
code-creation,BytecodeHandler,2,0x1efae6865d40,1540,"TestLessThan"
code-creation,BytecodeHandler,2,0x1efae6866360,1540,"TestGreaterThan"
code-creation,BytecodeHandler,2,0x1efae6866980,1540,"TestLessThanOrEqual"
code-creation,BytecodeHandler,2,0x1efae6866fa0,1540,"TestGreaterThanOrEqual"
code-creation,BytecodeHandler,2,0x1efae68675c0,680,"TestInstanceOf"
code-creation,BytecodeHandler,2,0x1efae6867880,1907,"TestIn"
code-creation,BytecodeHandler,2,0x1efae6868000,168,"TestUndetectable"
code-creation,BytecodeHandler,2,0x1efae68680c0,156,"TestNull"
code-creation,BytecodeHandler,2,0x1efae6868160,156,"TestUndefined"
code-creation,BytecodeHandler,2,0x1efae6868200,350,"ToName"
code-creation,BytecodeHandler,2,0x1efae6868360,533,"ToNumber"
code-creation,BytecodeHandler,2,0x1efae6868580,227,"ToObject"
code-creation,BytecodeHandler,2,0x1efae6868680,458,"CreateRegExpLiteral"
code-creation,Stub,3,0x1efae6868860,2242,"RecordWriteStub"
code-creation,Stub,3,0x1efae6869140,976,"RecordWriteStub"
code-creation,BytecodeHandler,2,0x1efae6869520,1520,"CreateArrayLiteral"
code-creation,BytecodeHandler,2,0x1efae6869b20,660,"CreateObjectLiteral"
code-creation,BytecodeHandler,2,0x1efae6869dc0,800,"CreateClosure"
code-creation,BytecodeHandler,2,0x1efae686a0e0,227,"CreateBlockContext"
code-creation,BytecodeHandler,2,0x1efae686a1e0,263,"CreateCatchContext"
code-creation,BytecodeHandler,2,0x1efae686a300,412,"CreateFunctionContext"
code-creation,BytecodeHandler,2,0x1efae686a4a0,412,"CreateEvalContext"
code-creation,BytecodeHandler,2,0x1efae686a640,243,"CreateWithContext"
code-creation,Stub,3,0x1efae686a740,2265,"RecordWriteStub"
code-creation,BytecodeHandler,2,0x1efae686b020,1520,"CreateMappedArguments"
code-creation,Stub,3,0x1efae686b620,2241,"RecordWriteStub"
code-creation,BytecodeHandler,2,0x1efae686bf00,908,"CreateUnmappedArguments"
code-creation,Stub,3,0x1efae686c2a0,2253,"RecordWriteStub"
code-creation,BytecodeHandler,2,0x1efae686cb80,936,"CreateRestParameter"
code-creation,BytecodeHandler,2,0x1efae686cf40,480,"JumpLoop"
code-creation,BytecodeHandler,2,0x1efae686d120,255,"Jump"
code-creation,BytecodeHandler,2,0x1efae686d220,263,"JumpConstant"
code-creation,BytecodeHandler,2,0x1efae686d340,295,"JumpIfNullConstant"
code-creation,BytecodeHandler,2,0x1efae686d480,295,"JumpIfUndefinedConstant"
code-creation,BytecodeHandler,2,0x1efae686d5c0,295,"JumpIfTrueConstant"
code-creation,BytecodeHandler,2,0x1efae686d700,295,"JumpIfFalseConstant"
code-creation,BytecodeHandler,2,0x1efae686d840,311,"JumpIfJSReceiverConstant"
code-creation,BytecodeHandler,2,0x1efae686d980,295,"JumpIfNotHoleConstant"
code-creation,BytecodeHandler,2,0x1efae686dac0,451,"JumpIfToBooleanTrueConstant"
code-creation,BytecodeHandler,2,0x1efae686dca0,451,"JumpIfToBooleanFalseConstant"
code-creation,BytecodeHandler,2,0x1efae686de80,443,"JumpIfToBooleanTrue"
code-creation,BytecodeHandler,2,0x1efae686e040,439,"JumpIfToBooleanFalse"
code-creation,BytecodeHandler,2,0x1efae686e200,287,"JumpIfTrue"
code-creation,BytecodeHandler,2,0x1efae686e320,287,"JumpIfFalse"
code-creation,BytecodeHandler,2,0x1efae686e440,287,"JumpIfNull"
code-creation,BytecodeHandler,2,0x1efae686e560,287,"JumpIfUndefined"
code-creation,BytecodeHandler,2,0x1efae686e680,351,"JumpIfJSReceiver"
code-creation,BytecodeHandler,2,0x1efae686e7e0,287,"JumpIfNotHole"
code-creation,BytecodeHandler,2,0x1efae686e900,611,"ForInPrepare"
code-creation,BytecodeHandler,2,0x1efae686eb80,164,"ForInContinue"
code-creation,BytecodeHandler,2,0x1efae686ec40,323,"ForInNext"
code-creation,BytecodeHandler,2,0x1efae686eda0,148,"ForInStep"
code-creation,BytecodeHandler,2,0x1efae686ee40,263,"StackCheck"
code-creation,BytecodeHandler,2,0x1efae686ef60,136,"SetPendingMessage"
code-creation,BytecodeHandler,2,0x1efae686f000,242,"Throw"
code-creation,BytecodeHandler,2,0x1efae686f100,242,"ReThrow"
code-creation,BytecodeHandler,2,0x1efae686f200,219,"Return"
code-creation,Stub,3,0x1efae686f2e0,2311,"RecordWriteStub"
code-creation,BytecodeHandler,2,0x1efae686fc00,624,"SuspendGenerator"
code-creation,Stub,3,0x1efae686fe80,1416,"RecordWriteStub"
code-creation,Stub,3,0x1efae6870420,1373,"RecordWriteStub"
code-creation,BytecodeHandler,2,0x1efae6870980,332,"ResumeGenerator"
code-creation,BytecodeHandler,2,0x1efae6870ae0,215,"Debugger"
code-creation,BytecodeHandler,2,0x1efae6870bc0,368,"DebugBreak0"
code-creation,BytecodeHandler,2,0x1efae6870d40,368,"DebugBreak1"
code-creation,BytecodeHandler,2,0x1efae6870ec0,368,"DebugBreak2"
code-creation,BytecodeHandler,2,0x1efae6871040,368,"DebugBreak3"
code-creation,BytecodeHandler,2,0x1efae68711c0,368,"DebugBreak4"
code-creation,BytecodeHandler,2,0x1efae6871340,368,"DebugBreak5"
code-creation,BytecodeHandler,2,0x1efae68714c0,368,"DebugBreak6"
code-creation,BytecodeHandler,2,0x1efae6871640,368,"DebugBreakWide"
code-creation,BytecodeHandler,2,0x1efae68717c0,368,"DebugBreakExtraWide"
code-creation,BytecodeHandler,2,0x1efae6871940,171,"Illegal"
code-creation,BytecodeHandler,2,0x1efae6871a00,120,"Nop"
code-creation,BytecodeHandler,2,0x1efae6871a80,132,"LdaSmi.Wide"
code-creation,BytecodeHandler,2,0x1efae6871b20,136,"LdaConstant.Wide"
code-creation,BytecodeHandler,2,0x1efae6871bc0,1200,"LdaGlobal.Wide"
code-creation,BytecodeHandler,2,0x1efae6872080,1184,"LdaGlobalInsideTypeof.Wide"
code-creation,BytecodeHandler,2,0x1efae6872520,275,"StaGlobalSloppy.Wide"
code-creation,BytecodeHandler,2,0x1efae6872640,275,"StaGlobalStrict.Wide"
code-creation,BytecodeHandler,2,0x1efae6872760,140,"PushContext.Wide"
code-creation,BytecodeHandler,2,0x1efae6872800,136,"PopContext.Wide"
code-creation,BytecodeHandler,2,0x1efae68728a0,184,"LdaContextSlot.Wide"
code-creation,BytecodeHandler,2,0x1efae6872960,184,"LdaImmutableContextSlot.Wide"
code-creation,BytecodeHandler,2,0x1efae6872a20,140,"LdaCurrentContextSlot.Wide"
code-creation,BytecodeHandler,2,0x1efae6872ac0,140,"LdaImmutableCurrentContextSlot.Wide"
code-creation,BytecodeHandler,2,0x1efae6872b60,244,"StaContextSlot.Wide"
code-creation,BytecodeHandler,2,0x1efae6872c60,196,"StaCurrentContextSlot.Wide"
code-creation,BytecodeHandler,2,0x1efae6872d40,239,"LdaLookupSlot.Wide"
code-creation,BytecodeHandler,2,0x1efae6872e40,339,"LdaLookupContextSlot.Wide"
code-creation,BytecodeHandler,2,0x1efae6872fa0,1368,"LdaLookupGlobalSlot.Wide"
code-creation,BytecodeHandler,2,0x1efae6873500,239,"LdaLookupSlotInsideTypeof.Wide"
code-creation,BytecodeHandler,2,0x1efae6873600,339,"LdaLookupContextSlotInsideTypeof.Wide"
code-creation,BytecodeHandler,2,0x1efae6873760,1348,"LdaLookupGlobalSlotInsideTypeof.Wide"
code-creation,BytecodeHandler,2,0x1efae6873cc0,239,"StaLookupSlotSloppy.Wide"
code-creation,BytecodeHandler,2,0x1efae6873dc0,239,"StaLookupSlotStrict.Wide"
code-creation,BytecodeHandler,2,0x1efae6873ec0,132,"Ldar.Wide"
code-creation,BytecodeHandler,2,0x1efae6873f60,132,"Star.Wide"
code-creation,BytecodeHandler,2,0x1efae6874000,144,"Mov.Wide"
code-creation,BytecodeHandler,2,0x1efae68740a0,255,"LdaNamedProperty.Wide"
code-creation,BytecodeHandler,2,0x1efae68741a0,259,"LdaKeyedProperty.Wide"
code-creation,BytecodeHandler,2,0x1efae68742c0,224,"LdaModuleVariable.Wide"
code-creation,BytecodeHandler,2,0x1efae68743a0,379,"StaModuleVariable.Wide"
code-creation,BytecodeHandler,2,0x1efae6874520,279,"StaNamedPropertySloppy.Wide"
code-creation,BytecodeHandler,2,0x1efae6874640,279,"StaNamedPropertyStrict.Wide"
code-creation,BytecodeHandler,2,0x1efae6874760,279,"StaNamedOwnProperty.Wide"
code-creation,BytecodeHandler,2,0x1efae6874880,271,"StaKeyedPropertySloppy.Wide"
code-creation,BytecodeHandler,2,0x1efae68749a0,271,"StaKeyedPropertyStrict.Wide"
code-creation,BytecodeHandler,2,0x1efae6874ac0,299,"StaDataPropertyInLiteral.Wide"
code-creation,BytecodeHandler,2,0x1efae6874c00,964,"Add.Wide"
code-creation,BytecodeHandler,2,0x1efae6874fe0,720,"Sub.Wide"
code-creation,BytecodeHandler,2,0x1efae68752c0,1128,"Mul.Wide"
code-creation,BytecodeHandler,2,0x1efae6875740,928,"Div.Wide"
code-creation,BytecodeHandler,2,0x1efae6875ae0,1100,"Mod.Wide"
code-creation,BytecodeHandler,2,0x1efae6875f40,840,"BitwiseOr.Wide"
code-creation,BytecodeHandler,2,0x1efae68762a0,840,"BitwiseXor.Wide"
code-creation,BytecodeHandler,2,0x1efae6876600,840,"BitwiseAnd.Wide"
code-creation,BytecodeHandler,2,0x1efae6876960,856,"ShiftLeft.Wide"
code-creation,BytecodeHandler,2,0x1efae6876cc0,856,"ShiftRight.Wide"
code-creation,BytecodeHandler,2,0x1efae6877020,1088,"ShiftRightLogical.Wide"
code-creation,BytecodeHandler,2,0x1efae6877460,327,"AddSmi.Wide"
code-creation,BytecodeHandler,2,0x1efae68775c0,327,"SubSmi.Wide"
code-creation,BytecodeHandler,2,0x1efae6877720,524,"BitwiseOrSmi.Wide"
code-creation,BytecodeHandler,2,0x1efae6877940,524,"BitwiseAndSmi.Wide"
code-creation,BytecodeHandler,2,0x1efae6877b60,528,"ShiftLeftSmi.Wide"
code-creation,BytecodeHandler,2,0x1efae6877d80,528,"ShiftRightSmi.Wide"
code-creation,BytecodeHandler,2,0x1efae6877fa0,656,"Inc.Wide"
